frame,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p19_x,p19_y
308,8.36,4.62,7.47,4.68,5.64,4.5,6.37,4.65,4.4,4.61,,,2.85,4.51,11.24,5.05,7.44,-1.06,1.75,4.610000133514404,3.86,4.49,,,,,,,,,,
309,8.35,4.58,7.48,4.65,5.63,4.49,6.37,4.6,4.4,4.58,,,2.84,4.49,11.24,5.05,7.44,-1.06,1.7799999713897705,4.599999904632568,3.85,4.47,,,,,,,,,,
310,8.34,4.57,7.49,4.65,5.62,4.46,6.37,4.53,4.36,4.6,,,2.83,4.49,11.24,5.05,7.45,-1.06,1.8200000524520874,4.579999923706055,3.85,4.47,,,,,,,,,,
311,8.34,4.55,7.5,4.65,5.63,4.36,6.37,4.52,4.34,4.62,,,2.82,4.49,11.24,5.05,7.45,-1.06,1.850000023841858,4.559999942779541,3.85,4.46,,,,,,,,,,
312,8.34,4.54,7.53,4.65,5.62,4.36,6.37,4.51,4.31,4.64,,,2.81,4.49,11.23,5.04,7.44,-1.06,1.840000033378601,4.579999923706055,3.84,4.46,,,,,,,,,,
313,8.34,4.57,7.54,4.64,5.61,4.36,6.37,4.49,4.3,4.61,,,2.73,4.55,11.23,5.04,7.45,-1.06,1.7899999618530273,4.630000114440918,3.83,4.47,,,,,,,,,,
314,8.33,4.58,7.54,4.64,5.6,4.33,6.38,4.41,4.28,4.64,,,2.69,4.58,11.23,5.04,7.44,-1.06,1.7599999904632568,4.659999847412109,3.82,4.47,,,,,,,,,,
315,8.33,4.52,7.55,4.64,5.58,4.37,6.38,4.34,4.32,4.56,,,2.68,4.58,11.23,5.04,7.45,-1.06,1.7400000095367432,4.670000076293945,3.8,4.47,,,,,,,,,,
316,8.33,4.47,7.55,4.63,5.57,4.35,6.38,4.33,4.33,4.49,,,2.71,4.52,11.22,5.03,7.45,-1.06,1.7999999523162842,4.599999904632568,3.79,4.45,,,,,,,,,,
317,8.33,4.38,7.56,4.63,5.55,4.35,6.36,4.33,4.37,4.39,,,2.67,4.53,11.22,5.03,7.45,-1.06,1.7999999523162842,4.599999904632568,3.77,4.47,,,,,,,,,,
318,8.34,4.34,7.57,4.63,5.56,4.31,6.35,4.33,4.33,4.4,,,2.7,4.48,11.21,5.01,7.45,-1.05,1.8200000524520874,4.579999923706055,3.77,4.45,,,,,,,,,,
319,8.33,4.31,7.6,4.64,5.55,4.3,6.35,4.31,4.33,4.37,,,2.73,4.41,11.21,5.01,7.45,-1.05,1.8700000047683716,4.519999980926514,3.78,4.43,,,,,,,,,,
320,8.33,4.3,7.61,4.59,5.53,4.29,6.33,4.34,4.3,4.38,,,2.74,4.37,11.21,5.0,7.45,-1.05,1.8600000143051147,4.519999980926514,3.8,4.37,,,,,,,,,,
321,8.33,4.28,7.63,4.56,5.54,4.25,6.3,4.37,4.26,4.39,,,2.72,4.38,11.2,5.01,7.45,-1.05,1.850000023841858,4.519999980926514,3.8,4.35,,,,,,,,,,
322,8.33,4.28,7.65,4.43,5.52,4.25,6.28,4.33,4.28,4.3,,,2.72,4.35,11.21,5.02,7.45,-1.05,1.8600000143051147,4.489999771118164,3.8,4.31,,,,,,,,,,
323,8.33,4.3,7.65,4.43,5.51,4.19,6.27,4.31,4.29,4.25,,,2.67,4.38,11.21,5.02,7.46,-1.05,1.850000023841858,4.5,3.76,4.35,,,,,,,,,,
324,8.32,4.28,7.65,4.48,5.5,4.18,6.24,4.39,4.3,4.21,,,2.59,4.46,11.21,5.02,7.46,-1.05,1.7100000381469727,4.639999866485596,3.71,4.36,,,,,,,,,,
325,8.33,4.23,7.65,4.5,5.51,4.15,6.25,4.32,4.28,4.22,,,2.66,4.32,11.21,5.02,7.47,-1.05,1.659999966621399,4.679999828338623,3.74,4.26,,,,,,,,,,
326,8.33,4.21,7.65,4.51,5.5,4.14,6.24,4.29,4.23,4.29,,,2.68,4.25,11.21,5.01,7.47,-1.05,1.659999966621399,4.670000076293945,3.75,4.23,,,,,,,,,,
327,8.34,4.08,7.65,4.49,5.5,4.1,6.24,4.22,4.24,4.24,,,2.63,4.29,11.21,5.01,7.47,-1.05,1.6799999475479126,4.639999866485596,3.76,4.2,,,,,,,,,,
